Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
45,1592846651907,22/06/2020 17:24:11,1592846651907,-5,22/06/2020 12:24:11,20464,5,task-64r3,,5737761,BLIND,1604306,,complete,,5ef0e850218762449821d949,computer,Desktop or Laptop,Mac OS 10.9,Firefox 77.0,1920x1080,1537x895,,Recog,4,Sh2,I consent,sf2,29,18,1,Screen 2,Zone2,response_text_entry,4459,,,yard,1,0,1,0,,,,,2,test,yard-sf.jpeg,,FENCE,YARD,sf
46,1592846654525,22/06/2020 17:24:14,1592846654517,-5,22/06/2020 12:24:14,20464,5,task-64r3,,5737761,BLIND,1604306,,complete,,5ef0e850218762449821d949,computer,Desktop or Laptop,Mac OS 10.9,Firefox 77.0,1920x1080,1537x895,,Recog,4,Sh2,I consent,sf2,24,19,1,Screen 2,Zone2,response_text_entry,2604,,,,1,0,1,0,,,,,2,test,crash-a.jpeg,,ACCIDENT,CRASH,a
47,1592846657343,22/06/2020 17:24:17,1592846657330,-5,22/06/2020 12:24:17,20464,5,task-64r3,,5737761,BLIND,1604306,,complete,,5ef0e850218762449821d949,computer,Desktop or Laptop,Mac OS 10.9,Firefox 77.0,1920x1080,1537x895,,Recog,4,Sh2,I consent,sf2,38,20,1,Screen 2,Zone2,response_text_entry,2806,,,,1,0,1,0,,,,,2,test,trail-a.jpeg,,PATH,TRAIL,a
48,1592846657483,22/06/2020 17:24:17,1592846657332,-5,22/06/2020 12:24:17,20464,5,task-64r3,,5737761,BLIND,1604306,,complete,,5ef0e850218762449821d949,computer,Desktop or Laptop,Mac OS 10.9,Firefox 77.0,1920x1080,1537x895,,Recog,4,Sh2,I consent,,,END TASK,,,,,174048,,,,,0,1,0,,,,,,,,,,,
1,1592846563370,22/06/2020 17:22:43,1592846563304,-4,22/06/2020 13:22:43,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592846573097,22/06/2020 17:22:53,1592846572997,-4,22/06/2020 13:22:52,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,1,1,1,Screen 1,advancementZone,continue_button,9665.890000000218,,,,,0,1,0,,,,,,introduction,,,,,
3,1592846579191,22/06/2020 17:22:59,1592846579055,-4,22/06/2020 13:22:59,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,14,1,1,Screen 2,Zone2,continue_button,6048.590000000331,,,,,0,1,0,,,,,1,study,article-a.jpeg,,MAGAZINE,ARTICLE,a
4,1592846586238,22/06/2020 17:23:06,1592846586167,-4,22/06/2020 13:23:06,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,12,2,1,Screen 2,Zone2,continue_button,7104.049999999916,,,,,0,1,0,,,,,1,study,sharp-sf.jpeg,,KNIFE,SHARP,sf
5,1592846589833,22/06/2020 17:23:09,1592846589815,-4,22/06/2020 13:23:09,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,11,3,1,Screen 2,Zone2,continue_button,3642.0950000010635,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
6,1592846595584,22/06/2020 17:23:15,1592846595558,-4,22/06/2020 13:23:15,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,18,4,1,Screen 2,Zone2,continue_button,5737.010000000737,,,,,0,1,0,,,,,1,study,wheel-sf.jpeg,,TIRE,WHEEL,sf
7,1592846601102,22/06/2020 17:23:21,1592846601038,-4,22/06/2020 13:23:21,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,9,5,1,Screen 2,Zone2,continue_button,5474.304999999731,,,,,0,1,0,,,,,1,study,sheep-sf.jpeg,,HERD,SHEEP,sf
8,1592846604527,22/06/2020 17:23:24,1592846604503,-4,22/06/2020 13:23:24,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,8,6,1,Screen 2,Zone2,continue_button,3459.210000000894,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
9,1592846607777,22/06/2020 17:23:27,1592846607750,-4,22/06/2020 13:23:27,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,19,7,1,Screen 2,Zone2,continue_button,3241.59999999938,,,,,0,1,0,,,,,1,study,patience-a.jpeg,,VIRTUE,PATIENCE,a
10,1592846611594,22/06/2020 17:23:31,1592846611574,-4,22/06/2020 13:23:31,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,20,8,1,Screen 2,Zone2,continue_button,3818.974999998318,,,,,0,1,0,,,,,1,study,candle-sf.jpeg,,WAX,CANDLE,sf
11,1592846615930,22/06/2020 17:23:35,1592846615886,-4,22/06/2020 13:23:35,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,3,9,1,Screen 2,Zone2,continue_button,4306.490000000849,,,,,0,1,0,,,,,1,study,deaf-sf.jpeg,,BLIND,DEAF,sf
12,1592846621106,22/06/2020 17:23:41,1592846621094,-4,22/06/2020 13:23:41,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,10,10,1,Screen 2,Zone2,continue_button,5202.040000000125,,,,,0,1,0,,,,,1,study,happiness-sf.jpeg,,JOY,HAPPINESS,sf
13,1592846627757,22/06/2020 17:23:47,1592846627734,-4,22/06/2020 13:23:47,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,15,11,1,Screen 2,Zone2,continue_button,6634.829999999056,,,,,0,1,0,,,,,1,study,tense-a.jpeg,,NERVOUS,TENSE,a
14,1592846638945,22/06/2020 17:23:58,1592846638918,-4,22/06/2020 13:23:58,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,6,12,1,Screen 2,Zone2,continue_button,11178.785000000062,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
15,1592846642007,22/06/2020 17:24:02,1592846641990,-4,22/06/2020 13:24:01,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,21,13,1,Screen 2,Zone2,continue_button,3067.0850000005885,,,,,0,1,0,,,,,1,study,blow-a.jpeg,,WIND,BLOW,a
16,1592846644901,22/06/2020 17:24:04,1592846644846,-4,22/06/2020 13:24:04,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,2,14,1,Screen 2,Zone2,continue_button,2850.910000001022,,,,,0,1,0,,,,,1,study,crash-a.jpeg,,ACCIDENT,CRASH,a
17,1592846647977,22/06/2020 17:24:07,1592846647958,-4,22/06/2020 13:24:07,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,13,15,1,Screen 2,Zone2,continue_button,3106.9250000000466,,,,,0,1,0,,,,,1,study,contact-a.jpeg,,LENS,CONTACT,a
18,1592846650792,22/06/2020 17:24:10,1592846650766,-4,22/06/2020 13:24:10,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,7,16,1,Screen 2,Zone2,continue_button,2803.069999999934,,,,,0,1,0,,,,,1,study,yard-sf.jpeg,,FENCE,YARD,sf
19,1592846654119,22/06/2020 17:24:14,1592846654101,-4,22/06/2020 13:24:14,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,4,17,1,Screen 2,Zone2,continue_button,3330.9449999997014,,,,,0,1,0,,,,,1,study,potato-sf.jpeg,,CHIP,POTATO,sf
20,1592846656358,22/06/2020 17:24:16,1592846656333,-4,22/06/2020 13:24:16,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,5,18,1,Screen 2,Zone2,continue_button,2226.009999998496,,,,,0,1,0,,,,,1,study,swim-a.jpeg,,DIVE,SWIM,a
21,1592846660434,22/06/2020 17:24:20,1592846660421,-4,22/06/2020 13:24:20,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,16,19,1,Screen 2,Zone2,continue_button,4078.930000001492,,,,,0,1,0,,,,,1,study,trail-a.jpeg,,PATH,TRAIL,a
22,1592846664381,22/06/2020 17:24:24,1592846664365,-4,22/06/2020 13:24:24,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,17,20,1,Screen 2,Zone2,continue_button,3933.215000000928,,,,,0,1,0,,,,,1,study,apart-sf.jpeg,,SEPARATE,APART,sf
23,1592846677127,22/06/2020 17:24:37,1592846677118,-4,22/06/2020 13:24:37,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone2,response_text_entry,12745.025000000169,,,75,,0,1,0,,,,,,JOLs,,,,,
24,1592846677298,22/06/2020 17:24:37,1592846677118,-4,22/06/2020 13:24:37,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone5,continue_button,12745.025000000169,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592846683792,22/06/2020 17:24:43,1592846683765,-4,22/06/2020 13:24:43,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone2,response_text_entry,6642.135000000053,,,85,,0,1,0,,,,,,JOLs,,,,,
26,1592846683933,22/06/2020 17:24:43,1592846683766,-4,22/06/2020 13:24:43,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone5,continue_button,6642.135000000053,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592846693902,22/06/2020 17:24:53,1592846693885,-4,22/06/2020 13:24:53,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,23,1,1,Screen 1,advancementZone,continue_button,10113.624999999956,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592846699970,22/06/2020 17:24:59,1592846699950,-4,22/06/2020 13:24:59,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,24,1,1,Screen 2,Zone2,response_text_entry,6058.149999998917,,,car,1,0,1,0,,,,,2,test,crash-a.jpeg,,ACCIDENT,CRASH,a
29,1592846702471,22/06/2020 17:25:02,1592846702445,-4,22/06/2020 13:25:02,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,34,2,1,Screen 2,Zone2,response_text_entry,2488.989999999816,,,sharp,1,0,1,0,,,,,2,test,sharp-sf.jpeg,,KNIFE,SHARP,sf
30,1592846706265,22/06/2020 17:25:06,1592846706237,-4,22/06/2020 13:25:06,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,25,3,1,Screen 2,Zone2,response_text_entry,3785.464999999036,,,deaf,1,0,1,0,,,,,2,test,deaf-sf.jpeg,,BLIND,DEAF,sf
31,1592846708712,22/06/2020 17:25:08,1592846708685,-4,22/06/2020 13:25:08,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,30,4,1,Screen 2,Zone2,response_text_entry,2440.549999999348,,,,1,0,1,0,,,,,2,test,protect-sf.jpeg,,GUARD,PROTECT,sf
32,1592846710165,22/06/2020 17:25:10,1592846710141,-4,22/06/2020 13:25:10,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,28,5,1,Screen 2,Zone2,response_text_entry,1449.425000000716,,,,1,0,1,0,,,,,2,test,boss-a.jpeg,,EMPLOYEE,BOSS,a
33,1592846711636,22/06/2020 17:25:11,1592846711613,-4,22/06/2020 13:25:11,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,32,6,1,Screen 2,Zone2,response_text_entry,1465.315000001283,,,,1,0,1,0,,,,,2,test,happiness-sf.jpeg,,JOY,HAPPINESS,sf
34,1592846715545,22/06/2020 17:25:15,1592846715533,-4,22/06/2020 13:25:15,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,33,7,1,Screen 2,Zone2,response_text_entry,3914.139999998937,,,death,1,0,1,0,,,,,2,test,destory-a.jpeg,,KILL,DESTROY,a
35,1592846717544,22/06/2020 17:25:17,1592846717533,-4,22/06/2020 13:25:17,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,39,8,1,Screen 2,Zone2,response_text_entry,1993.4300000004296,,,apart,1,0,1,0,,,,,2,test,apart-sf.jpeg,,SEPARATE,APART,sf
36,1592846718826,22/06/2020 17:25:18,1592846718812,-4,22/06/2020 13:25:18,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,37,9,1,Screen 2,Zone2,response_text_entry,1272.9100000014878,,,,1,0,1,0,,,,,2,test,tense-a.jpeg,,NERVOUS,TENSE,a
37,1592846720088,22/06/2020 17:25:20,1592846720076,-4,22/06/2020 13:25:20,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,41,10,1,Screen 2,Zone2,response_text_entry,1257.9150000001537,,,,1,0,1,0,,,,,2,test,patience-a.jpeg,,VIRTUE,PATIENCE,a
38,1592846723792,22/06/2020 17:25:23,1592846723772,-4,22/06/2020 13:25:23,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,26,11,1,Screen 2,Zone2,response_text_entry,3689.510000000184,,,potato,1,0,1,0,,,,,2,test,potato-sf.jpeg,,CHIP,POTATO,sf
39,1592846726105,22/06/2020 17:25:26,1592846726092,-4,22/06/2020 13:25:26,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,40,12,1,Screen 2,Zone2,response_text_entry,2312.4049999987474,,,car,1,0,1,0,,,,,2,test,wheel-sf.jpeg,,TIRE,WHEEL,sf
40,1592846728909,22/06/2020 17:25:28,1592846728636,-4,22/06/2020 13:25:28,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,35,13,1,Screen 2,Zone2,response_text_entry,2535.859999999928,,,contact,1,0,1,0,,,,,2,test,contact-a.jpeg,,LENS,CONTACT,a
41,1592846730589,22/06/2020 17:25:30,1592846730556,-4,22/06/2020 13:25:30,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,31,14,1,Screen 2,Zone2,response_text_entry,1913.8199999997742,,,sheep,1,0,1,0,,,,,2,test,sheep-sf.jpeg,,HERD,SHEEP,sf
42,1592846731920,22/06/2020 17:25:31,1592846731884,-4,22/06/2020 13:25:31,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,29,15,1,Screen 2,Zone2,response_text_entry,1322.1750000011525,,,,1,0,1,0,,,,,2,test,yard-sf.jpeg,,FENCE,YARD,sf
43,1592846734617,22/06/2020 17:25:34,1592846734588,-4,22/06/2020 13:25:34,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,43,16,1,Screen 2,Zone2,response_text_entry,2697.8300000009767,,,blow,1,0,1,0,,,,,2,test,blow-a.jpeg,,WIND,BLOW,a
44,1592846735673,22/06/2020 17:25:35,1592846735645,-4,22/06/2020 13:25:35,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,42,17,1,Screen 2,Zone2,response_text_entry,1049.6650000004738,,,,1,0,1,0,,,,,2,test,candle-sf.jpeg,,WAX,CANDLE,sf
45,1592846740385,22/06/2020 17:25:40,1592846740365,-4,22/06/2020 13:25:40,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,36,18,1,Screen 2,Zone2,response_text_entry,4713.7000000002445,,,article,1,0,1,0,,,,,2,test,article-a.jpeg,,MAGAZINE,ARTICLE,a
46,1592846741636,22/06/2020 17:25:41,1592846741613,-4,22/06/2020 13:25:41,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,27,19,1,Screen 2,Zone2,response_text_entry,1241.9849999987637,,,,1,0,1,0,,,,,2,test,swim-a.jpeg,,DIVE,SWIM,a
47,1592846744340,22/06/2020 17:25:44,1592846744316,-4,22/06/2020 13:25:44,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,sf2,38,20,1,Screen 2,Zone2,response_text_entry,2698.159999999916,,,forest,1,0,1,0,,,,,2,test,trail-a.jpeg,,PATH,TRAIL,a
48,1592846744472,22/06/2020 17:25:44,1592846744319,-4,22/06/2020 13:25:44,20464,5,task-64r3,,5737783,BLIND,1604315,,complete,,5ef0e8bed2f5e76a0910142a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x1024,1280x913,,Recog,4,Sh2,I consent,,,END TASK,,,,,181015,,,,,0,1,0,,,,,,,,,,,
1,1592846769980,22/06/2020 17:26:09,1592846770774,-4,22/06/2020 13:26:10,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592846780392,22/06/2020 17:26:20,1592846781230,-4,22/06/2020 13:26:21,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,1,1,1,Screen 1,advancementZone,continue_button,10342.775000000074,,,,,0,1,0,,,,,,introduction,,,,,
3,1592846784314,22/06/2020 17:26:24,1592846785110,-4,22/06/2020 13:26:25,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,3,1,1,Screen 2,Zone2,continue_button,3850.8350000001883,,,,,0,1,0,,,,,1,study,deaf-sf.jpeg,,BLIND,DEAF,sf
4,1592846787085,22/06/2020 17:26:27,1592846787897,-4,22/06/2020 13:26:27,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,11,2,1,Screen 2,Zone2,continue_button,2755.2449999998316,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
5,1592846790281,22/06/2020 17:26:30,1592846791067,-4,22/06/2020 13:26:31,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,6,3,1,Screen 2,Zone2,continue_button,3139.75500000015,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
6,1592846792329,22/06/2020 17:26:32,1592846793194,-4,22/06/2020 13:26:33,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,8,4,1,Screen 2,Zone2,continue_button,2097.1549999999297,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
7,1592846794332,22/06/2020 17:26:34,1592846795148,-4,22/06/2020 13:26:35,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,19,5,1,Screen 2,Zone2,continue_button,1931.775000000016,,,,,0,1,0,,,,,1,study,patience-a.jpeg,,VIRTUE,PATIENCE,a
8,1592846797108,22/06/2020 17:26:37,1592846797917,-4,22/06/2020 13:26:37,20464,5,task-64r3,,5737825,BLIND,1604329,,complete,,5ef0e94ab16c140823b4fb43,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.106,1366x768,1366x625,,Recog,4,Sh2,I consent,sf2,18,6,1,Screen 2,Zone2,continue_button,2707.724999999755,,,,,0,1,0,,,,,1,study,wheel-sf.jpeg,,TIRE,WHEEL,sf
