Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
2,1592803653564,22/06/2020 05:27:33,1592803653432,-7,21/06/2020 22:27:33,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7315,,,,,0,1,0,,,,,,introduction,,,,,
3,1592803656001,22/06/2020 05:27:36,1592803655759,-7,21/06/2020 22:27:35,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,10,1,1,Screen 2,Zone2,continue_button,2316,,,,,0,1,0,,,,,1,study,happiness-a.jpeg,,JOY,HAPPINESS,a
4,1592803657525,22/06/2020 05:27:37,1592803657413,-7,21/06/2020 22:27:37,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,7,2,1,Screen 2,Zone2,continue_button,1645,,,,,0,1,0,,,,,1,study,yard-a.jpeg,,FENCE,YARD,a
5,1592803658855,22/06/2020 05:27:38,1592803658761,-7,21/06/2020 22:27:38,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,2,3,1,Screen 2,Zone2,continue_button,1341,,,,,0,1,0,,,,,1,study,crash-sf.jpeg,,ACCIDENT,CRASH,sf
6,1592803659704,22/06/2020 05:27:39,1592803659599,-7,21/06/2020 22:27:39,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,3,4,1,Screen 2,Zone2,continue_button,829,,,,,0,1,0,,,,,1,study,deaf-a.jpeg,,BLIND,DEAF,a
7,1592803660704,22/06/2020 05:27:40,1592803660603,-7,21/06/2020 22:27:40,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,4,5,1,Screen 2,Zone2,continue_button,994,,,,,0,1,0,,,,,1,study,potato-a.jpeg,,CHIP,POTATO,a
8,1592803661442,22/06/2020 05:27:41,1592803661339,-7,21/06/2020 22:27:41,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,12,6,1,Screen 2,Zone2,continue_button,729,,,,,0,1,0,,,,,1,study,sharp-a.jpeg,,KNIFE,SHARP,a
9,1592803662489,22/06/2020 05:27:42,1592803662386,-7,21/06/2020 22:27:42,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,17,7,1,Screen 2,Zone2,continue_button,1039,,,,,0,1,0,,,,,1,study,apart-a.jpeg,,SEPARATE,APART,a
10,1592803663900,22/06/2020 05:27:43,1592803663783,-7,21/06/2020 22:27:43,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,6,8,1,Screen 2,Zone2,continue_button,1389,,,,,0,1,0,,,,,1,study,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
11,1592803665134,22/06/2020 05:27:45,1592803665030,-7,21/06/2020 22:27:45,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,8,9,1,Screen 2,Zone2,continue_button,1238,,,,,0,1,0,,,,,1,study,protect-a.jpeg,,GUARD,PROTECT,a
12,1592803666588,22/06/2020 05:27:46,1592803666479,-7,21/06/2020 22:27:46,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,21,10,1,Screen 2,Zone2,continue_button,1444,,,,,0,1,0,,,,,1,study,blow-sf.jpeg,,WIND,BLOW,sf
13,1592803667563,22/06/2020 05:27:47,1592803667444,-7,21/06/2020 22:27:47,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,20,11,1,Screen 2,Zone2,continue_button,959,,,,,0,1,0,,,,,1,study,candle-a.jpeg,,WAX,CANDLE,a
14,1592803669346,22/06/2020 05:27:49,1592803669201,-7,21/06/2020 22:27:49,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,19,12,1,Screen 2,Zone2,continue_button,1748,,,,,0,1,0,,,,,1,study,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
15,1592803670267,22/06/2020 05:27:50,1592803670156,-7,21/06/2020 22:27:50,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,9,13,1,Screen 2,Zone2,continue_button,949,,,,,0,1,0,,,,,1,study,sheep-a.jpeg,,HERD,SHEEP,a
16,1592803671643,22/06/2020 05:27:51,1592803671540,-7,21/06/2020 22:27:51,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,11,14,1,Screen 2,Zone2,continue_button,1377,,,,,0,1,0,,,,,1,study,destory-sf.jpeg,,KILL,DESTROY,sf
17,1592803673062,22/06/2020 05:27:53,1592803672952,-7,21/06/2020 22:27:52,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,16,15,1,Screen 2,Zone2,continue_button,1405,,,,,0,1,0,,,,,1,study,trail-sf.jpeg,,PATH,TRAIL,sf
18,1592803674451,22/06/2020 05:27:54,1592803674342,-7,21/06/2020 22:27:54,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,14,16,1,Screen 2,Zone2,continue_button,1383,,,,,0,1,0,,,,,1,study,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
19,1592803675686,22/06/2020 05:27:55,1592803675572,-7,21/06/2020 22:27:55,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,15,17,1,Screen 2,Zone2,continue_button,1225,,,,,0,1,0,,,,,1,study,tense-sf.jpeg,,NERVOUS,TENSE,sf
20,1592803676771,22/06/2020 05:27:56,1592803676673,-7,21/06/2020 22:27:56,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,5,18,1,Screen 2,Zone2,continue_button,1095,,,,,0,1,0,,,,,1,study,swim-sf.jpeg,,DIVE,SWIM,sf
21,1592803678494,22/06/2020 05:27:58,1592803678383,-7,21/06/2020 22:27:58,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,13,19,1,Screen 2,Zone2,continue_button,1698,,,,,0,1,0,,,,,1,study,contact-sf.jpeg,,LENS,CONTACT,sf
22,1592803679509,22/06/2020 05:27:59,1592803679415,-7,21/06/2020 22:27:59,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,18,20,1,Screen 2,Zone2,continue_button,1025,,,,,0,1,0,,,,,1,study,wheel-a.jpeg,,TIRE,WHEEL,a
23,1592803712388,22/06/2020 05:28:32,1592803712266,-7,21/06/2020 22:28:32,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone2,response_text_entry,32843,,,20,,0,1,0,,,,,,JOLs,,,,,
24,1592803712591,22/06/2020 05:28:32,1592803712268,-7,21/06/2020 22:28:32,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone5,continue_button,32843,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592803720119,22/06/2020 05:28:40,1592803720002,-7,21/06/2020 22:28:40,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone2,response_text_entry,7731,,,8,,0,1,0,,,,,,JOLs,,,,,
26,1592803720432,22/06/2020 05:28:40,1592803720003,-7,21/06/2020 22:28:40,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone5,continue_button,7731,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592803748127,22/06/2020 05:29:08,1592803747992,-7,21/06/2020 22:29:07,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,23,1,1,Screen 1,advancementZone,continue_button,27983,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592803751671,22/06/2020 05:29:11,1592803751568,-7,21/06/2020 22:29:11,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,40,1,1,Screen 2,Zone2,response_text_entry,3568,,,,1,0,1,0,,,,,2,test,wheel-a.jpeg,,TIRE,WHEEL,a
29,1592803753070,22/06/2020 05:29:13,1592803752971,-7,21/06/2020 22:29:12,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,38,2,1,Screen 2,Zone2,response_text_entry,1397,,,,1,0,1,0,,,,,2,test,trail-sf.jpeg,,PATH,TRAIL,sf
30,1592803753836,22/06/2020 05:29:13,1592803753746,-7,21/06/2020 22:29:13,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,42,3,1,Screen 2,Zone2,response_text_entry,766,,,,1,0,1,0,,,,,2,test,candle-a.jpeg,,WAX,CANDLE,a
31,1592803756750,22/06/2020 05:29:16,1592803756652,-7,21/06/2020 22:29:16,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,28,4,1,Screen 2,Zone2,response_text_entry,2897,,,,1,0,1,0,,,,,2,test,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
32,1592803759039,22/06/2020 05:29:19,1592803758938,-7,21/06/2020 22:29:18,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,27,5,1,Screen 2,Zone2,response_text_entry,2278,,,,1,0,1,0,,,,,2,test,swim-sf.jpeg,,DIVE,SWIM,sf
33,1592803762041,22/06/2020 05:29:22,1592803761936,-7,21/06/2020 22:29:21,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,41,6,1,Screen 2,Zone2,response_text_entry,2990,,,,1,0,1,0,,,,,2,test,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
34,1592803763199,22/06/2020 05:29:23,1592803763097,-7,21/06/2020 22:29:23,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,36,7,1,Screen 2,Zone2,response_text_entry,1152,,,,1,0,1,0,,,,,2,test,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
35,1592803769710,22/06/2020 05:29:29,1592803769598,-7,21/06/2020 22:29:29,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,33,8,1,Screen 2,Zone2,response_text_entry,6495,,,,1,0,1,0,,,,,2,test,destory-sf.jpeg,,KILL,DESTROY,sf
36,1592803772414,22/06/2020 05:29:32,1592803772304,-7,21/06/2020 22:29:32,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,43,9,1,Screen 2,Zone2,response_text_entry,2700,,,,1,0,1,0,,,,,2,test,blow-sf.jpeg,,WIND,BLOW,sf
37,1592803773423,22/06/2020 05:29:33,1592803773322,-7,21/06/2020 22:29:33,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,32,10,1,Screen 2,Zone2,response_text_entry,1010,,,,1,0,1,0,,,,,2,test,happiness-a.jpeg,,JOY,HAPPINESS,a
38,1592803775408,22/06/2020 05:29:35,1592803775296,-7,21/06/2020 22:29:35,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,29,11,1,Screen 2,Zone2,response_text_entry,1967,,,,1,0,1,0,,,,,2,test,yard-a.jpeg,,FENCE,YARD,a
39,1592803776329,22/06/2020 05:29:36,1592803776219,-7,21/06/2020 22:29:36,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,39,12,1,Screen 2,Zone2,response_text_entry,917,,,,1,0,1,0,,,,,2,test,apart-a.jpeg,,SEPARATE,APART,a
40,1592803777128,22/06/2020 05:29:37,1592803777023,-7,21/06/2020 22:29:37,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,31,13,1,Screen 2,Zone2,response_text_entry,797,,,,1,0,1,0,,,,,2,test,sheep-a.jpeg,,HERD,SHEEP,a
41,1592803778496,22/06/2020 05:29:38,1592803778391,-7,21/06/2020 22:29:38,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,25,14,1,Screen 2,Zone2,response_text_entry,1361,,,,1,0,1,0,,,,,2,test,deaf-a.jpeg,,BLIND,DEAF,a
42,1592803779815,22/06/2020 05:29:39,1592803779705,-7,21/06/2020 22:29:39,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,30,15,1,Screen 2,Zone2,response_text_entry,1307,,,,1,0,1,0,,,,,2,test,protect-a.jpeg,,GUARD,PROTECT,a
43,1592803780724,22/06/2020 05:29:40,1592803780612,-7,21/06/2020 22:29:40,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,26,16,1,Screen 2,Zone2,response_text_entry,900,,,,1,0,1,0,,,,,2,test,potato-a.jpeg,,CHIP,POTATO,a
44,1592803781538,22/06/2020 05:29:41,1592803781432,-7,21/06/2020 22:29:41,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,37,17,1,Screen 2,Zone2,response_text_entry,814,,,,1,0,1,0,,,,,2,test,tense-sf.jpeg,,NERVOUS,TENSE,sf
45,1592803782706,22/06/2020 05:29:42,1592803782588,-7,21/06/2020 22:29:42,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,24,18,1,Screen 2,Zone2,response_text_entry,1149,,,,1,0,1,0,,,,,2,test,crash-sf.jpeg,,ACCIDENT,CRASH,sf
46,1592803783472,22/06/2020 05:29:43,1592803783372,-7,21/06/2020 22:29:43,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,34,19,1,Screen 2,Zone2,response_text_entry,779,,,,1,0,1,0,,,,,2,test,sharp-a.jpeg,,KNIFE,SHARP,a
47,1592803790597,22/06/2020 05:29:50,1592803790488,-7,21/06/2020 22:29:50,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,Spreadsheet1,35,20,1,Screen 2,Zone2,response_text_entry,7111,,,CONTACT,1,0,1,0,,,,,2,test,contact-sf.jpeg,,LENS,CONTACT,sf
48,1592803790801,22/06/2020 05:29:50,1592803790491,-7,21/06/2020 22:29:50,20464,5,task-tfoj,,5727428,BLIND,1600040,,complete,,5ef040dc74978d04497b1bc2,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1920x1080,1920x1005,,Recog,4,SH1,I consent,,,END TASK,,,,,144400,,,,,0,1,0,,,,,,,,,,,
1,1592803661784,22/06/2020 05:27:41,1592803661620,-7,21/06/2020 22:27:41,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592803670158,22/06/2020 05:27:50,1592803670048,-7,21/06/2020 22:27:50,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8361.815000069328,,,,,0,1,0,,,,,,introduction,,,,,
3,1592803675940,22/06/2020 05:27:55,1592803675819,-7,21/06/2020 22:27:55,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,19,1,1,Screen 2,Zone2,continue_button,5753.764999913983,,,,,0,1,0,,,,,1,study,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
4,1592803677415,22/06/2020 05:27:57,1592803677323,-7,21/06/2020 22:27:57,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,9,2,1,Screen 2,Zone2,continue_button,1485.1100000087172,,,,,0,1,0,,,,,1,study,sheep-a.jpeg,,HERD,SHEEP,a
5,1592803679259,22/06/2020 05:27:59,1592803679087,-7,21/06/2020 22:27:59,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,21,3,1,Screen 2,Zone2,continue_button,1749.985000002198,,,,,0,1,0,,,,,1,study,blow-sf.jpeg,,WIND,BLOW,sf
6,1592803680541,22/06/2020 05:28:00,1592803680439,-7,21/06/2020 22:28:00,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,12,4,1,Screen 2,Zone2,continue_button,1336.0250000841916,,,,,0,1,0,,,,,1,study,sharp-a.jpeg,,KNIFE,SHARP,a
7,1592803681827,22/06/2020 05:28:01,1592803681729,-7,21/06/2020 22:28:01,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,17,5,1,Screen 2,Zone2,continue_button,1279.7349999891594,,,,,0,1,0,,,,,1,study,apart-a.jpeg,,SEPARATE,APART,a
8,1592803683006,22/06/2020 05:28:03,1592803682901,-7,21/06/2020 22:28:02,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,7,6,1,Screen 2,Zone2,continue_button,1160.7050000457093,,,,,0,1,0,,,,,1,study,yard-a.jpeg,,FENCE,YARD,a
9,1592803684258,22/06/2020 05:28:04,1592803684140,-7,21/06/2020 22:28:04,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,3,7,1,Screen 2,Zone2,continue_button,1225.4699999466538,,,,,0,1,0,,,,,1,study,deaf-a.jpeg,,BLIND,DEAF,a
10,1592803685930,22/06/2020 05:28:05,1592803685821,-7,21/06/2020 22:28:05,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,15,8,1,Screen 2,Zone2,continue_button,1672.995000029914,,,,,0,1,0,,,,,1,study,tense-sf.jpeg,,NERVOUS,TENSE,sf
11,1592803687323,22/06/2020 05:28:07,1592803687227,-7,21/06/2020 22:28:07,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,14,9,1,Screen 2,Zone2,continue_button,1392.4450000049546,,,,,0,1,0,,,,,1,study,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
12,1592803688683,22/06/2020 05:28:08,1592803688587,-7,21/06/2020 22:28:08,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,6,10,1,Screen 2,Zone2,continue_button,1344.8250000365078,,,,,0,1,0,,,,,1,study,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
13,1592803690060,22/06/2020 05:28:10,1592803689961,-7,21/06/2020 22:28:09,20464,5,task-tfoj,,5727433,BLIND,1600056,,complete,,5ef0411ab2e2e303d1f9e4d2,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1920x1080,1419x778,,Recog,4,SH1,I consent,Spreadsheet1,10,11,1,Screen 2,Zone2,continue_button,1360.924999928102,,,,,0,1,0,,,,,1,study,happiness-a.jpeg,,JOY,HAPPINESS,a
